지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,습도(%),습도 QC플래그,현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,전운량(10분위),중하층운량(10분위),지면온도(°C),지면온도 QC플래그
184,제주,2018-01-01 22:00,6,0,,,2.7,0,50,0,1027,0,1029.6,0,,0,2.1,0
184,제주,2018-01-01 23:00,4.9,0,,,1.6,0,56,0,1027.3,0,1029.9,0,,0,1.4,0
184,제주,2018-01-02 00:00,4.3,0,,,.8,0,59,0,1027.3,0,1029.9,0,0,0,.8,0
184,제주,2018-01-02 01:00,3.8,0,,,2.4,0,59,0,1027.3,0,1029.9,0,,0,.7,0
184,제주,2018-01-02 02:00,3.4,0,,,1.8,0,60,0,1026.9,0,1029.5,0,,0,.4,0
184,제주,2018-01-02 03:00,3.7,0,,,1.4,0,58,0,1027,0,1029.6,0,0,0,.2,0
184,제주,2018-01-02 04:00,3.4,0,,,2.4,0,59,0,1026.8,0,1029.4,0,0,0,.2,0
184,제주,2018-01-02 05:00,3.3,0,,,2.3,0,59,0,1026.4,0,1029,0,1,1,.1,0
184,제주,2018-01-02 06:00,3.5,0,,,2.5,0,59,0,1026.7,0,1029.3,0,2,2,.1,0
184,제주,2018-01-02 07:00,3.4,0,,,2.4,0,58,0,1027,0,1029.6,0,0,0,-.1,0
184,제주,2018-01-02 08:00,3.6,0,,,1.7,0,57,0,1027,0,1029.6,0,0,0,.1,0
184,제주,2018-01-02 09:00,5.1,0,,,1.2,0,51,0,1027.8,0,1030.4,0,0,0,1.3,0
184,제주,2018-01-02 10:00,8.7,0,,,.8,0,42,0,1027.9,0,1030.4,0,2,0,4.5,0
184,제주,2018-01-02 11:00,8.4,0,,,2.5,0,41,0,1027.4,0,1029.9,0,2,0,6.6,0
184,제주,2018-01-02 12:00,8.8,0,,,1.7,0,42,0,1026.6,0,1029.1,0,1,1,9.9,0
184,제주,2018-01-02 13:00,8.9,0,,,3.5,0,43,0,1026,0,1028.5,0,0,0,15,0
184,제주,2018-01-02 14:00,8.9,0,,,2.8,0,45,0,1025.4,0,1027.9,0,0,0,17.1,0
184,제주,2018-01-02 15:00,9.5,0,,,3,0,45,0,1025.6,0,1028.1,0,2,2,14.3,0
184,제주,2018-01-02 16:00,9.2,0,,,2.6,0,41,0,1025.8,0,1028.3,0,2,2,9,0
184,제주,2018-01-02 17:00,8.6,0,,,1.3,0,41,0,1025.4,0,1027.9,0,3,3,6.4,0
184,제주,2018-01-02 18:00,8.8,0,,,1.1,0,40,0,1025.9,0,1028.4,0,8,8,5.6,0
184,제주,2018-01-02 19:00,8.7,0,,,2.8,0,44,0,1025.8,0,1028.3,0,,9,5.4,0
184,제주,2018-01-02 20:00,8.8,0,,,2.9,0,50,0,1025.7,0,1028.2,0,,9,5.9,0
184,제주,2018-01-02 21:00,8.5,0,,,3.1,0,61,0,1025.8,0,1028.3,0,8,4,6.4,0
184,제주,2018-01-02 22:00,8.4,0,,,2.4,0,60,0,1025.5,0,1028,0,,7,6.4,0
184,제주,2018-01-02 23:00,8.5,0,,,2.6,0,61,0,1025.6,0,1028.1,0,,,6.4,0
184,제주,2018-01-03 00:00,8.4,0,,,5.2,0,72,0,1026,0,1028.5,0,9,9,7,0
184,제주,2018-01-03 01:00,8.2,0,,,3.4,0,69,0,1026.4,0,1028.9,0,,6,6.7,0
184,제주,2018-01-03 02:00,7.4,0,,,4.6,0,69,0,1026.8,0,1029.3,0,,7,6.3,0
184,제주,2018-01-03 03:00,6.4,0,,,4.8,0,53,0,1027.6,0,1030.2,0,8,4,5,0
184,제주,2018-01-03 04:00,6,0,,,2.8,0,60,0,1027.9,0,1030.5,0,8,7,5,0
184,제주,2018-01-03 05:00,5.7,0,,,3,0,63,0,1027.5,0,1030.1,0,9,5,5,0
184,제주,2018-01-03 06:00,5.3,0,,,2.8,0,58,0,1027.8,0,1030.4,0,8,3,4.3,0
184,제주,2018-01-03 07:00,5.2,0,,,2.3,0,61,0,1028.2,0,1030.8,0,8,6,4.1,0
184,제주,2018-01-03 08:00,5.1,0,,,2.6,0,63,0,1028.5,0,1031.1,0,8,3,4,0
184,제주,2018-01-03 09:00,5,0,,,2.9,0,64,0,1028.6,0,1031.2,0,5,5,4,0
184,제주,2018-01-03 10:00,6,0,,,3.3,0,58,0,1029.5,0,1032.1,0,5,5,6.2,0
184,제주,2018-01-03 11:00,6,0,,,3,0,58,0,1029.4,0,1032,0,6,6,8.2,0
184,제주,2018-01-03 12:00,5.6,0,,,2.9,0,61,0,1028.3,0,1030.9,0,8,8,10.6,0
184,제주,2018-01-03 13:00,6.5,0,,,3.4,0,55,0,1027.4,0,1030,0,6,6,15.4,0
184,제주,2018-01-03 14:00,6.1,0,,,3.2,0,59,0,1026.8,0,1029.4,0,8,8,15.4,0
184,제주,2018-01-03 15:00,5.4,0,,,3.1,0,59,0,1026.1,0,1028.7,0,8,8,10.2,0
184,제주,2018-01-03 16:00,5.1,0,,,3.4,0,61,0,1026.7,0,1029.3,0,8,5,7.5,0
184,제주,2018-01-03 17:00,4.8,0,,,3.7,0,60,0,1027.1,0,1029.7,0,8,5,5.8,0
184,제주,2018-01-03 18:00,4.4,0,,,3.6,0,63,0,1027.1,0,1029.7,0,7,7,4.5,0
184,제주,2018-01-03 19:00,4.4,0,,,3.3,0,65,0,1027.6,0,1030.2,0,,8,4.5,0
184,제주,2018-01-03 20:00,4.1,0,,,3.8,0,61,0,1027.9,0,1030.5,0,5,5,4,0
184,제주,2018-01-03 21:00,3.8,0,,,3.8,0,60,0,1027.6,0,1030.2,0,8,8,3.9,0
184,제주,2018-01-03 22:00,3.7,0,,,1.5,0,62,0,1027.9,0,1030.5,0,,6,3.6,0
184,제주,2018-01-03 23:00,3.6,0,,,2.5,0,62,0,1028.3,0,1030.9,0,,6,3.6,0
184,제주,2018-01-04 00:00,3.7,0,,,3.1,0,64,0,1027.9,0,1030.5,0,10,6,3.3,0
184,제주,2018-01-04 01:00,3.7,0,,,2,0,64,0,1026.9,0,1029.5,0,,4,3,0
184,제주,2018-01-04 02:00,3.9,0,,,2.5,0,64,0,1026.3,0,1028.9,0,,9,3.5,0
184,제주,2018-01-04 03:00,3.9,0,,,3.4,0,66,0,1026.9,0,1029.5,0,10,9,3.8,0
184,제주,2018-01-04 04:00,3.7,0,,,3,0,67,0,1027.1,0,1029.7,0,10,9,3.7,0
184,제주,2018-01-04 05:00,3.8,0,,,3.4,0,68,0,1026.3,0,1028.9,0,10,9,3.8,0
184,제주,2018-01-04 06:00,3.9,0,,,3.1,0,70,0,1025.8,0,1028.4,0,10,8,3.9,0
184,제주,2018-01-04 07:00,4.1,0,,,2.5,0,69,0,1026.2,0,1028.8,0,10,8,4,0
184,제주,2018-01-04 08:00,3.8,0,,,4.4,0,73,0,1025.6,0,1028.2,0,10,6,4,0
184,제주,2018-01-04 09:00,4,0,,,3.9,0,69,0,1025.7,0,1028.3,0,10,6,4.5,0
184,제주,2018-01-04 10:00,4,0,,,3.5,0,69,0,1026,0,1028.6,0,10,6,5.8,0
184,제주,2018-01-04 11:00,4.2,0,,,3.1,0,69,0,1025.2,0,1027.8,0,10,6,6.3,0
184,제주,2018-01-04 12:00,4.5,0,,,2.5,0,67,0,1024,0,1026.6,0,10,6,7.8,0
184,제주,2018-01-04 13:00,4.2,0,,,3,0,69,0,1022.6,0,1025.2,0,10,6,7,0
184,제주,2018-01-04 14:00,4.3,0,,,2.2,0,68,0,1022,0,1024.6,0,10,6,6.8,0
184,제주,2018-01-04 15:00,4.2,0,,,2.2,0,68,0,1021.7,0,1024.3,0,10,6,6.1,0
184,제주,2018-01-04 16:00,4.3,0,,,2.5,0,66,0,1021.8,0,1024.4,0,10,6,5.7,0
184,제주,2018-01-04 17:00,4.3,0,,,1.5,0,65,0,1021.8,0,1024.4,0,10,7,5.2,0
184,제주,2018-01-04 18:00,4.4,0,,,2.1,0,63,0,1021.4,0,1024,0,10,7,4.6,0
184,제주,2018-01-04 19:00,4.5,0,,,2.1,0,64,0,1021.7,0,1024.3,0,,10,4.4,0
184,제주,2018-01-04 20:00,4.4,0,,,3.3,0,66,0,1021.5,0,1024.1,0,,10,4.3,0
184,제주,2018-01-04 21:00,4.1,0,,,1.3,0,67,0,1021,0,1023.6,0,10,8,4.3,0
184,제주,2018-01-04 22:00,4,0,,9,1.1,0,69,0,1020.5,0,1023.1,0,10,6,4.2,0
184,제주,2018-01-04 23:00,3.2,0,,9,1,0,81,0,1020.7,0,1023.3,0,10,8,4.1,0
184,제주,2018-01-05 00:00,2.5,0,.6,0,2.2,0,90,0,1019.9,0,1022.5,0,10,8,3.6,0
184,제주,2018-01-05 01:00,2,0,,9,2.4,0,92,0,1019.8,0,1022.4,0,10,8,3.1,0
184,제주,2018-01-05 02:00,2.1,0,,9,2,0,93,0,1019.6,0,1022.2,0,10,8,3.2,0
184,제주,2018-01-05 03:00,2,0,2.8,0,2.1,0,94,0,1019.2,0,1021.8,0,10,8,3.2,0
184,제주,2018-01-05 04:00,2.2,0,,9,2.1,0,93,0,1019.1,0,1021.7,0,10,8,3.3,0
184,제주,2018-01-05 05:00,2.9,0,,9,2.1,0,92,0,1018.5,0,1021.1,0,10,8,3.7,0
184,제주,2018-01-05 06:00,4,0,1.4,0,3,0,84,0,1018.4,0,1021,0,10,8,3.9,0
184,제주,2018-01-05 07:00,4.3,0,,9,2.2,0,74,0,1019.1,0,1021.7,0,10,8,3.7,0
184,제주,2018-01-05 08:00,4.4,0,,9,4.1,0,79,0,1019.6,0,1022.2,0,10,6,3.9,0
184,제주,2018-01-05 09:00,4.6,0,0,0,4.8,0,72,0,1019.9,0,1022.5,0,10,6,4.1,0
184,제주,2018-01-05 10:00,4.9,0,,9,3.4,0,73,0,1019.8,0,1022.3,0,10,6,4.7,0
184,제주,2018-01-05 11:00,5.3,0,,9,4.2,0,68,0,1019.5,0,1022.1,0,10,5,5.4,0
184,제주,2018-01-05 12:00,5.7,0,,9,4.6,0,68,0,1018.9,0,1021.4,0,10,5,5.5,0
184,제주,2018-01-05 13:00,5.8,0,,9,4.9,0,71,0,1018,0,1020.5,0,10,5,5.4,0
184,제주,2018-01-05 14:00,6.1,0,,9,4.9,0,67,0,1017.2,0,1019.7,0,10,3,5.4,0
184,제주,2018-01-05 15:00,6.1,0,,9,5.2,0,64,0,1017.3,0,1019.8,0,10,3,5,0
184,제주,2018-01-05 16:00,6.1,0,,9,5.5,0,61,0,1017.7,0,1020.2,0,9,9,4.7,0
184,제주,2018-01-05 17:00,6.2,0,,9,5,0,63,0,1018.1,0,1020.6,0,9,9,4.4,0
184,제주,2018-01-05 18:00,6.4,0,,9,5.4,0,64,0,1018.3,0,1020.8,0,10,5,4.4,0
184,제주,2018-01-05 19:00,6.2,0,,9,4.7,0,62,0,1018.6,0,1021.1,0,,10,4.2,0
184,제주,2018-01-05 20:00,6.1,0,,9,5.6,0,63,0,1018.9,0,1021.4,0,,10,4.2,0
184,제주,2018-01-05 21:00,6,0,,9,4.5,0,61,0,1019,0,1021.5,0,10,6,4.1,0
184,제주,2018-01-05 22:00,5.9,0,,9,4.9,0,61,0,1019.2,0,1021.7,0,,9,3.8,0
184,제주,2018-01-05 23:00,6,0,,9,4.6,0,62,0,1019.6,0,1022.1,0,,9,3.9,0
184,제주,2018-01-06 00:00,5.7,0,,9,5.5,0,57,0,1019.8,0,1022.3,0,9,9,3.6,0
184,제주,2018-01-06 01:00,6,0,,,5.7,0,58,0,1020,0,1022.5,0,,10,3.8,0
184,제주,2018-01-06 02:00,5.7,0,,,4.6,0,60,0,1020.1,0,1022.6,0,,9,3.7,0
184,제주,2018-01-06 03:00,5.8,0,,,4.6,0,62,0,1020.5,0,1023,0,9,9,3.8,0
184,제주,2018-01-06 04:00,5.6,0,,,5,0,59,0,1020.4,0,1022.9,0,9,9,3.1,0
184,제주,2018-01-06 05:00,5.8,0,,,4.1,0,63,0,1020.3,0,1022.8,0,9,9,3.9,0
184,제주,2018-01-06 06:00,5.8,0,,,3,0,66,0,1020.4,0,1022.9,0,9,9,4,0
184,제주,2018-01-06 07:00,5.6,0,,,3.9,0,64,0,1020.9,0,1023.5,0,8,8,3.8,0
184,제주,2018-01-06 08:00,5.5,0,,,4.4,0,62,0,1021.6,0,1024.2,0,9,9,3.7,0
184,제주,2018-01-06 09:00,5.4,0,,,3.2,0,59,0,1022.2,0,1024.8,0,8,8,3.9,0
184,제주,2018-01-06 10:00,5.8,0,,,2.8,0,60,0,1022.5,0,1025.1,0,8,8,5.7,0
184,제주,2018-01-06 11:00,6.6,0,,,2.7,0,57,0,1022.4,0,1024.9,0,7,7,6.9,0
184,제주,2018-01-06 12:00,7.7,0,,,2.9,0,53,0,1021.9,0,1024.4,0,5,5,11,0
184,제주,2018-01-06 13:00,7,0,,,3.1,0,56,0,1021.1,0,1023.6,0,6,6,9.8,0
184,제주,2018-01-06 14:00,7.7,0,,,2.9,0,55,0,1020.2,0,1022.7,0,5,5,15.7,0
184,제주,2018-01-06 15:00,7.8,0,,,3,0,55,0,1019.9,0,1022.4,0,4,4,14.6,0
184,제주,2018-01-06 16:00,7.4,0,,,1.8,0,52,0,1019.5,0,1022,0,1,1,7.2,0
184,제주,2018-01-06 17:00,6.6,0,,,2.5,0,56,0,1021.2,0,1023.7,0,7,1,5.7,0
184,제주,2018-01-06 18:00,6.4,0,,,2.1,0,56,0,1020.7,0,1023.2,0,6,1,4.2,0
184,제주,2018-01-06 19:00,6.3,0,,,2,0,60,0,1021,0,1023.5,0,,0,3.8,0
184,제주,2018-01-06 20:00,5.9,0,,,.4,0,61,0,1021.2,0,1023.7,0,,2,3.5,0
184,제주,2018-01-06 21:00,5.5,0,,,2.3,0,64,0,1021.2,0,1023.8,0,2,2,3.2,0
184,제주,2018-01-06 22:00,5.3,0,,,1,0,66,0,1021.7,0,1024.3,0,,0,2.8,0
184,제주,2018-01-06 23:00,5.2,0,,,.6,0,68,0,1021.4,0,1024,0,,1,2.7,0
184,제주,2018-01-07 00:00,4.8,0,,,1.2,0,68,0,1021.4,0,1024,0,2,2,2.4,0
184,제주,2018-01-07 01:00,4.8,0,,,1.3,0,69,0,1020.7,0,1023.3,0,,9,2.3,0
184,제주,2018-01-07 02:00,4.6,0,,,1.8,0,70,0,1020.8,0,1023.4,0,,5,2.8,0
184,제주,2018-01-07 03:00,4.7,0,,,2.4,0,71,0,1019.8,0,1022.4,0,4,4,2.8,0
184,제주,2018-01-07 04:00,4.6,0,,,1.4,0,69,0,1018.9,0,1021.4,0,7,7,2.3,0
184,제주,2018-01-07 05:00,5.2,0,,,2.6,0,66,0,1019.5,0,1022.1,0,9,9,3.2,0
184,제주,2018-01-07 06:00,5.7,0,,,2,0,66,0,1019.9,0,1022.4,0,9,9,3.8,0
184,제주,2018-01-07 07:00,6,0,,,.3,0,66,0,1020,0,1022.5,0,6,6,4,0
184,제주,2018-01-07 08:00,6,0,,,1.6,0,59,0,1019.5,0,1022,0,9,9,4.3,0
184,제주,2018-01-07 09:00,7,0,,,1.4,0,56,0,1019.5,0,1022,0,10,10,5.3,0
184,제주,2018-01-07 10:00,8.4,0,,,1.8,0,63,0,1019.6,0,1022.1,0,10,10,7,0
184,제주,2018-01-07 11:00,9.8,0,,,3.1,0,61,0,1018.7,0,1021.2,0,10,10,9.1,0
184,제주,2018-01-07 12:00,10.1,0,,9,1.7,0,62,0,1018.3,0,1020.8,0,10,10,8.8,0
184,제주,2018-01-07 13:00,10.7,0,,9,2.3,0,62,0,1016.5,0,1019,0,7,7,10.5,0
184,제주,2018-01-07 14:00,11.5,0,,9,2.7,0,58,0,1015.5,0,1018,0,7,7,11.7,0
184,제주,2018-01-07 15:00,11.2,0,0,0,3.5,0,60,0,1015,0,1017.5,0,10,10,10,0
184,제주,2018-01-07 16:00,10.5,0,,9,3.9,0,70,0,1014.7,0,1017.2,0,10,4,8.8,0
184,제주,2018-01-07 17:00,10.2,0,,9,1.3,0,75,0,1014.4,0,1016.9,0,10,5,8.5,0
184,제주,2018-01-07 18:00,10.2,0,0,0,1.9,0,76,0,1014,0,1016.5,0,10,5,8.2,0
184,제주,2018-01-07 19:00,11,0,,9,2.9,0,76,0,1013.5,0,1016,0,10,5,8.3,0
184,제주,2018-01-07 20:00,11.4,0,,9,.6,0,72,0,1013.6,0,1016.1,0,10,8,8.3,0
184,제주,2018-01-07 21:00,9.2,0,1.4,0,1.7,0,85,0,1013.7,0,1016.2,0,10,8,8.1,0
184,제주,2018-01-07 22:00,9.9,0,,9,3.1,0,90,0,1013.3,0,1015.8,0,10,7,8.4,0
184,제주,2018-01-07 23:00,9.5,0,,9,1.6,0,92,0,1013,0,1015.5,0,10,5,8.5,0
184,제주,2018-01-08 00:00,9.5,0,2.2,0,2.9,0,93,0,1012.1,0,1014.6,0,10,7,8.5,0
184,제주,2018-01-08 01:00,9.7,0,,9,2.9,0,92,0,1011,0,1013.5,0,10,8,8.6,0
184,제주,2018-01-08 02:00,10,0,,9,3,0,93,0,1010.5,0,1013,0,10,7,9,0
184,제주,2018-01-08 03:00,10.1,0,.1,0,2.9,0,92,0,1009.7,0,1012.2,0,10,3,8.8,0
184,제주,2018-01-08 04:00,10.3,0,,9,2,0,93,0,1008.9,0,1011.4,0,10,7,9.1,0
184,제주,2018-01-08 05:00,10.7,0,,9,2.7,0,94,0,1008,0,1010.5,0,10,5,9.4,0
184,제주,2018-01-08 06:00,11,0,0,0,1.3,0,90,0,1008,0,1010.5,0,10,8,9.7,0
184,제주,2018-01-08 07:00,10.5,0,,9,1.3,0,91,0,1007.5,0,1010,0,10,7,9.3,0
184,제주,2018-01-08 08:00,10.8,0,,9,.6,0,91,0,1006.9,0,1009.4,0,10,7,9.4,0
184,제주,2018-01-08 09:00,11.2,0,1,0,5,0,94,0,1007.8,0,1010.3,0,10,7,10,0
184,제주,2018-01-08 10:00,8.7,0,,9,4.1,0,95,0,1009.4,0,1011.9,0,10,8,9.2,0
184,제주,2018-01-08 11:00,7.9,0,,9,5.6,0,95,0,1009.6,0,1012.1,0,10,7,8.8,0
184,제주,2018-01-08 12:00,8.1,0,2.6,0,3,0,96,0,1009,0,1011.5,0,10,6,8.8,0
184,제주,2018-01-08 13:00,7.7,0,,9,2.8,0,95,0,1009,0,1011.5,0,10,7,8.8,0
184,제주,2018-01-08 14:00,7.8,0,,9,4.2,0,88,0,1008.2,0,1010.7,0,10,5,8.5,0
184,제주,2018-01-08 15:00,7.7,0,.3,0,4.8,0,79,0,1009.3,0,1011.8,0,10,5,7.8,0
184,제주,2018-01-08 16:00,7.6,0,,9,4.5,0,74,0,1009.3,0,1011.8,0,10,6,7.6,0
184,제주,2018-01-08 17:00,7.5,0,,9,4.6,0,69,0,1009.7,0,1012.2,0,10,7,7,0
184,제주,2018-01-08 18:00,7.8,0,,9,4.4,0,72,0,1010,0,1012.5,0,10,6,6.8,0
184,제주,2018-01-08 19:00,7.3,0,,9,6.1,0,80,0,1009.9,0,1012.4,0,10,6,6.7,0
184,제주,2018-01-08 20:00,7.8,0,,9,9.4,0,80,0,1011,0,1013.5,0,10,5,6.9,0
184,제주,2018-01-08 21:00,7.2,0,.1,0,9.3,0,80,0,1010.5,0,1013,0,10,7,6.6,0
184,제주,2018-01-08 22:00,7.3,0,,9,10.5,0,62,0,1011,0,1013.5,0,10,7,5.7,0
184,제주,2018-01-08 23:00,7.1,0,,9,8.8,0,59,0,1011.9,0,1014.4,0,,6,4.9,0
184,제주,2018-01-09 00:00,6.1,0,0,0,8.7,0,66,0,1011.5,0,1014,0,10,7,4.9,0
184,제주,2018-01-09 01:00,5.8,0,,9,9.3,0,68,0,1012,0,1014.5,0,10,8,4.8,0
184,제주,2018-01-09 02:00,5.7,0,,9,9.7,0,69,0,1012.3,0,1014.8,0,10,9,4.7,0
184,제주,2018-01-09 03:00,5.3,0,0,0,8.1,0,63,0,1012.9,0,1015.4,0,10,7,4.2,0
184,제주,2018-01-09 04:00,4.6,0,,9,8.5,0,56,0,1013.2,0,1015.7,0,10,6,3.7,0
184,제주,2018-01-09 05:00,4.1,0,,9,9,0,63,0,1013.2,0,1015.7,0,10,6,3.3,0
184,제주,2018-01-09 06:00,4.2,0,0,0,9,0,57,0,1013.4,0,1015.9,0,10,7,3.1,0
184,제주,2018-01-09 07:00,3,0,,9,7.9,0,70,0,1014.4,0,1017,0,10,7,2.7,0
184,제주,2018-01-09 08:00,4,0,,9,7.8,0,53,0,1014.7,0,1017.2,0,9,9,2.6,0
184,제주,2018-01-09 09:00,4.1,0,0,0,8.6,0,57,0,1015.2,0,1017.7,0,8,8,2.8,0
184,제주,2018-01-09 10:00,4.3,0,,9,7,0,55,0,1015.9,0,1018.4,0,8,8,3.5,0
184,제주,2018-01-09 11:00,3.9,0,,9,7.7,0,69,0,1016,0,1018.6,0,9,9,4.3,0
184,제주,2018-01-09 12:00,5.6,0,0,0,7.9,0,53,0,1015.6,0,1018.1,0,8,8,6.3,0
184,제주,2018-01-09 13:00,4.6,0,,9,7.7,0,57,0,1014.9,0,1017.4,0,8,8,6.5,0
184,제주,2018-01-09 14:00,5.3,0,,9,7.5,0,54,0,1014.8,0,1017.3,0,8,8,7.4,0
184,제주,2018-01-09 15:00,4.7,0,0,0,8.2,0,59,0,1015,0,1017.5,0,9,9,5.3,0
184,제주,2018-01-09 16:00,4.4,0,,9,7.6,0,64,0,1015.4,0,1017.9,0,9,9,4.5,0
184,제주,2018-01-09 17:00,4.7,0,,9,6.5,0,66,0,1015.3,0,1017.8,0,8,8,4.1,0
184,제주,2018-01-09 18:00,4.8,0,0,0,6.1,0,56,0,1015.8,0,1018.3,0,9,9,3.6,0
184,제주,2018-01-09 19:00,5,0,,9,5.4,0,57,0,1016.3,0,1018.8,0,,9,3.4,0
184,제주,2018-01-09 20:00,5.2,0,,9,5.9,0,56,0,1016.5,0,1019,0,,10,3.4,0
184,제주,2018-01-09 21:00,5.3,0,0,0,5.8,0,59,0,1016.5,0,1019,0,9,9,3.5,0
184,제주,2018-01-09 22:00,4.6,0,,9,5.6,0,66,0,1016.3,0,1018.8,0,9,9,3.4,0
184,제주,2018-01-09 23:00,4.5,0,,9,5.8,0,66,0,1016.1,0,1018.6,0,9,9,3.7,0
184,제주,2018-01-10 00:00,5.5,0,.4,0,6.9,0,61,0,1015.3,0,1017.8,0,8,8,3.5,0
184,제주,2018-01-10 01:00,5,0,,9,6.9,0,61,0,1015.1,0,1017.6,0,9,9,3.4,0
184,제주,2018-01-10 02:00,4.8,0,,9,5.8,0,68,0,1015,0,1017.5,0,7,7,3.8,0
184,제주,2018-01-10 03:00,3.4,0,.6,0,8.4,0,85,0,1015,0,1017.6,0,9,9,3.5,0
184,제주,2018-01-10 04:00,3.5,0,,9,6.2,0,81,0,1014.2,0,1016.8,0,9,9,3.2,0
184,제주,2018-01-10 05:00,2.5,0,,9,5.9,0,90,0,1014.6,0,1017.2,0,9,9,2.3,0
184,제주,2018-01-10 06:00,3.8,0,2.1,0,10.3,0,79,0,1015.1,0,1017.6,0,9,9,3.4,0
184,제주,2018-01-10 07:00,4.4,0,,9,10.5,0,58,0,1015.5,0,1018,0,9,9,3,0
184,제주,2018-01-10 08:00,3.8,0,,9,9.4,0,70,0,1016.2,0,1018.8,0,9,9,2.9,0
184,제주,2018-01-10 09:00,2,0,0,0,7.3,0,82,0,1017.1,0,1019.7,0,9,9,2.5,0
184,제주,2018-01-10 10:00,3.2,0,,9,9.5,0,65,0,1017.9,0,1020.5,0,9,9,2.8,0
184,제주,2018-01-10 11:00,2,0,,9,7.5,0,90,0,1018.2,0,1020.8,0,8,8,3.2,0
184,제주,2018-01-10 12:00,1.9,0,.5,0,7.5,0,85,0,1017.6,0,1020.2,0,8,8,3.4,0
184,제주,2018-01-10 13:00,2.9,0,,9,9.3,0,61,0,1017.7,0,1020.3,0,8,8,4.6,0
184,제주,2018-01-10 14:00,3.3,0,,9,9.5,0,55,0,1017.6,0,1020.2,0,7,7,4.1,0
184,제주,2018-01-10 15:00,2.4,0,.1,0,9.2,0,59,0,1017.8,0,1020.4,0,8,8,4.3,0
184,제주,2018-01-10 16:00,2.2,0,,9,12.9,0,69,0,1018.2,0,1020.8,0,8,8,3,0
184,제주,2018-01-10 17:00,2.2,0,,9,10,0,58,0,1018.9,0,1021.5,0,9,9,2.4,0
184,제주,2018-01-10 18:00,2.4,0,0,0,10.9,0,60,0,1019.5,0,1022.1,0,7,7,2,0
184,제주,2018-01-10 19:00,2.2,0,,9,8.7,0,58,0,1020.1,0,1022.7,0,,7,1.8,0
184,제주,2018-01-10 20:00,1.2,0,,9,7.6,0,63,0,1021,0,1023.6,0,6,6,1.7,0
184,제주,2018-01-10 21:00,1.8,0,.1,0,9.6,0,65,0,1021.7,0,1024.3,0,8,8,1.7,0
184,제주,2018-01-10 22:00,1.9,0,,9,7.8,0,53,0,1021.8,0,1024.4,0,,9,1.7,0
184,제주,2018-01-10 23:00,1.7,0,,9,8.3,0,47,0,1021.7,0,1024.3,0,,9,1.6,0
