지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,습도(%),습도 QC플래그,현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,전운량(10분위),중하층운량(10분위),지면온도(°C),지면온도 QC플래그
184,제주,2019-01-01 01:00,5.2,0,,,3.8,,63,0,1032.2,0,1034.8,0,9,9,4.4,0
184,제주,2019-01-01 02:00,5.7,0,,,4.2,,60,0,1032.3,0,1034.9,0,9,9,4.4,0
184,제주,2019-01-01 03:00,5.8,0,,,4.6,,59,0,1032.9,0,1035.5,0,9,9,4.5,0
184,제주,2019-01-01 04:00,6.1,0,,,4.6,,64,0,1032,0,1034.6,0,9,9,4.7,0
184,제주,2019-01-01 05:00,5.8,0,,,4.7,,60,0,1031.3,0,1033.9,0,9,9,4.6,0
184,제주,2019-01-01 06:00,5.8,0,,,5.6,,58,0,1031.2,0,1033.8,0,9,9,4.4,0
184,제주,2019-01-01 07:00,5.6,0,,,4.2,,63,0,1031.8,0,1034.4,0,9,9,4.4,0
184,제주,2019-01-01 08:00,5.4,0,,9,5.6,,60,0,1032.3,0,1034.9,0,9,9,4.4,0
184,제주,2019-01-01 09:00,5.7,0,0,0,4.7,,61,0,1032.5,0,1035.1,0,9,9,4.5,0
184,제주,2019-01-01 10:00,5.7,0,,9,4.7,,60,0,1032.6,0,1035.2,0,9,9,4.7,0
184,제주,2019-01-01 11:00,5.9,0,,9,5.2,,62,0,1032.1,0,1034.7,0,10,6,5.1,0
184,제주,2019-01-01 12:00,6.3,0,0,0,6.2,,63,0,1031.2,0,1033.8,0,9,9,7,0
184,제주,2019-01-01 13:00,6.6,0,,9,6.3,,59,0,1030.3,0,1032.9,0,9,9,7.7,0
184,제주,2019-01-01 14:00,6.4,0,,9,6.3,,60,0,1030,0,1032.6,0,9,9,7.9,0
184,제주,2019-01-01 15:00,6.1,0,,9,6.6,,64,0,1030.2,0,1032.8,0,9,9,6.3,0
184,제주,2019-01-01 16:00,6.1,0,,9,6.8,,49,0,1030.7,0,1033.3,0,9,9,5.4,0
184,제주,2019-01-01 17:00,5.6,0,,9,6.3,,59,0,1031.2,0,1033.8,0,9,9,4.9,0
184,제주,2019-01-01 18:00,5.3,0,0,0,4.9,,66,0,1031.4,0,1034,0,9,9,4.6,0
184,제주,2019-01-01 19:00,5.2,0,,9,5.4,,57,0,1031.8,0,1034.4,0,9,9,4.3,0
184,제주,2019-01-01 20:00,5.2,0,,9,5.6,,57,0,1031.7,0,1034.3,0,9,9,4.3,0
184,제주,2019-01-01 21:00,4.8,0,0,0,3.9,,56,0,1031.7,0,1034.3,0,9,9,4,0
184,제주,2019-01-01 22:00,5.1,0,,9,5.9,,54,0,1031.8,0,1034.4,0,9,9,3.9,0
184,제주,2019-01-01 23:00,5.2,0,,9,4.9,,60,0,1031.5,0,1034.1,0,9,9,4,0
184,제주,2019-01-02 00:00,4.9,0,,9,5.3,,62,0,1032.1,0,1034.7,0,9,9,4,0
184,제주,2019-01-02 01:00,4.9,0,,,4.6,,59,0,1032,0,1034.6,0,9,9,3.9,0
184,제주,2019-01-02 02:00,4.9,0,,,4.6,,59,0,1032.4,0,1035,0,9,9,3.9,0
184,제주,2019-01-02 03:00,4.7,0,,,5.8,,59,0,1032.4,0,1035,0,9,9,3.9,0
184,제주,2019-01-02 04:00,4.6,0,,,4.7,,57,0,1032.1,0,1034.7,0,9,9,3.8,0
184,제주,2019-01-02 05:00,4.7,0,,,4.7,,58,0,1031.7,0,1034.3,0,9,9,3.7,0
184,제주,2019-01-02 06:00,4.7,0,,,3.7,,59,0,1031.8,0,1034.4,0,9,9,4.6,0
184,제주,2019-01-02 07:00,4.8,0,,,4.8,,57,0,1032.2,0,1034.8,0,8,8,3.8,0
184,제주,2019-01-02 08:00,4.9,0,,,5.1,,57,0,1032.7,0,1035.3,0,9,9,3.8,0
184,제주,2019-01-02 09:00,5,0,,,3.8,,60,0,1033,0,1035.6,0,9,9,4.3,0
184,제주,2019-01-02 10:00,5.1,0,,,5,,65,0,1033.2,0,1035.8,0,9,9,5.3,0
184,제주,2019-01-02 11:00,5.3,0,,,3.6,,64,0,1032.7,0,1035.3,0,9,9,6.5,0
184,제주,2019-01-02 12:00,5.6,0,,9,3.6,,63,0,1031.7,0,1034.3,0,9,9,6.2,0
184,제주,2019-01-02 13:00,5.9,0,,,3.4,,61,0,1030.7,0,1033.3,0,9,9,7.9,0
184,제주,2019-01-02 14:00,5.9,0,,,3.1,,61,0,1029.6,0,1032.2,0,9,9,7.1,0
184,제주,2019-01-02 15:00,5.7,0,,9,4.6,,64,0,1030,0,1032.6,0,9,9,6.3,0
184,제주,2019-01-02 16:00,5.7,0,,,3.9,,59,0,1030.6,0,1033.2,0,9,9,5.8,0
184,제주,2019-01-02 17:00,5.6,0,,,4.1,,58,0,1030.8,0,1033.4,0,9,9,5.2,0
184,제주,2019-01-02 18:00,5.3,0,,,4,,57,0,1031.4,0,1034,0,9,9,4.7,0
184,제주,2019-01-02 19:00,5.1,0,,,2.9,,57,0,1031.6,0,1034.2,0,10,10,4.4,0
184,제주,2019-01-02 20:00,5.1,0,,,3.7,,61,0,1031.5,0,1034.1,0,9,9,4.4,0
184,제주,2019-01-02 21:00,4.8,0,,,2.6,,62,0,1031.4,0,1034,0,8,8,4,0
184,제주,2019-01-02 22:00,4.8,0,,,3.5,,62,0,1031.3,0,1033.9,0,7,7,3.9,0
184,제주,2019-01-02 23:00,4.8,0,,,2.1,,63,0,1031.7,0,1034.3,0,8,8,3.9,0
184,제주,2019-01-03 00:00,4.8,0,,,2.7,,63,0,1031.5,0,1034.1,0,8,8,3.8,0
184,제주,2019-01-03 01:00,4.8,0,,,3,,65,0,1031.6,0,1034.2,0,7,7,3.7,0
184,제주,2019-01-03 02:00,4.8,0,,,2.6,,65,0,1031.7,0,1034.3,0,7,7,3.9,0
184,제주,2019-01-03 03:00,4.7,0,,,2.7,,64,0,1031.7,0,1034.3,0,9,9,3.7,0
184,제주,2019-01-03 04:00,4.5,0,,,3.6,,63,0,1031.5,0,1034.1,0,8,8,3.6,0
184,제주,2019-01-03 05:00,4.6,0,,,3.7,,66,0,1031.4,0,1034,0,7,7,3.7,0
184,제주,2019-01-03 06:00,4.3,0,,,3.5,,64,0,1031.8,0,1034.4,0,9,9,3.5,0
184,제주,2019-01-03 07:00,4.4,0,,,2.4,,65,0,1032.3,0,1034.9,0,9,9,3.8,0
184,제주,2019-01-03 08:00,4.7,0,,,3.2,,63,0,1032.5,0,1035.1,0,9,9,3.9,0
184,제주,2019-01-03 09:00,4.8,0,,,5,,66,0,1033.2,0,1035.8,0,8,8,4.7,0
184,제주,2019-01-03 10:00,5.1,0,,,4.3,,63,0,1034,0,1036.6,0,7,7,6,0
184,제주,2019-01-03 11:00,5.1,0,,,4.1,,63,0,1033.9,0,1036.5,0,8,8,7.3,0
184,제주,2019-01-03 12:00,6.6,0,,,2.8,,59,0,1033,0,1035.6,0,7,7,13.2,0
184,제주,2019-01-03 13:00,6.3,0,,,2.9,,56,0,1032.1,0,1034.7,0,5,5,13.7,0
184,제주,2019-01-03 14:00,7.7,0,,,2.2,,45,0,1031.3,0,1033.9,0,0,0,19.4,0
184,제주,2019-01-03 15:00,7,0,,,1.7,,47,0,1030.7,0,1033.3,0,0,0,12,0
184,제주,2019-01-03 16:00,7.6,0,,,2.3,,50,0,1031.1,0,1033.7,0,0,0,8,0
184,제주,2019-01-03 17:00,6.5,0,,,1,,53,0,1030.8,0,1033.4,0,0,0,5.6,0
184,제주,2019-01-03 18:00,5.9,0,,,1.3,,55,0,1031.3,0,1033.9,0,0,0,3.8,0
184,제주,2019-01-03 19:00,5.1,0,,,1.3,,60,0,1031.6,0,1034.2,0,0,0,2.7,0
184,제주,2019-01-03 20:00,4.5,0,,,1.9,,61,0,1031.4,0,1034,0,0,0,2.1,0
184,제주,2019-01-03 21:00,3.9,0,,,1.9,,63,0,1031.5,0,1034.1,0,0,0,1.6,0
184,제주,2019-01-03 22:00,3.7,0,,,3,,62,0,1031.4,0,1034,0,0,0,1.4,0
184,제주,2019-01-03 23:00,3.6,0,,,2.4,,63,0,1031,0,1033.6,0,1,0,1.2,0
184,제주,2019-01-04 00:00,3.6,0,,,2.2,,63,0,1031.1,0,1033.7,0,0,0,1,0
184,제주,2019-01-04 01:00,3.4,0,,,1.1,,68,0,1030.8,0,1033.4,0,0,0,.7,0
184,제주,2019-01-04 02:00,2.9,0,,,2,,72,0,1030.8,0,1033.4,0,0,0,.6,0
184,제주,2019-01-04 03:00,2.8,0,,,1.9,,74,0,1030.2,0,1032.8,0,2,2,.5,0
184,제주,2019-01-04 04:00,2.9,0,,,2.5,,74,0,1030,0,1032.6,0,4,4,.6,0
184,제주,2019-01-04 05:00,2.8,0,,,2.3,,79,0,1029.1,0,1031.7,0,6,6,.7,0
184,제주,2019-01-04 06:00,2.8,0,,,2,,80,0,1028.3,0,1030.9,0,4,4,.7,0
184,제주,2019-01-04 07:00,3.4,0,,,1.8,,76,0,1029.1,0,1031.7,0,7,7,1.5,0
184,제주,2019-01-04 08:00,4.6,0,,,2.4,,74,0,1028.9,0,1031.5,0,9,9,2.9,0
184,제주,2019-01-04 09:00,5.4,0,,,1.6,,74,0,1027.8,0,1030.4,0,9,9,4.6,0
184,제주,2019-01-04 10:00,7.3,0,,,1.2,,69,0,1028.8,0,1031.4,0,10,6,7,0
184,제주,2019-01-04 11:00,8,0,,,2.1,,71,0,1029.3,0,1031.8,0,10,4,7.7,0
184,제주,2019-01-04 12:00,8.6,0,,,2.3,,71,0,1029,0,1031.5,0,10,5,8.8,0
184,제주,2019-01-04 13:00,9.9,0,,,1.6,,66,0,1027.4,0,1029.9,0,10,7,11.9,0
184,제주,2019-01-04 14:00,9.6,0,,9,2,,69,0,1026.3,0,1028.8,0,10,6,11,0
184,제주,2019-01-04 15:00,9.1,0,0,0,1.7,,72,0,1026.1,0,1028.6,0,10,7,9.5,0
184,제주,2019-01-04 16:00,8.1,0,,9,2.3,,77,0,1026.1,0,1028.6,0,10,7,8.2,0
184,제주,2019-01-04 17:00,6.5,0,,9,3.8,,88,0,1025.7,0,1028.3,0,10,8,7.2,0
184,제주,2019-01-04 18:00,6.1,0,1.5,0,1.5,,71,0,1025.8,0,1028.4,0,10,7,6.4,0
184,제주,2019-01-04 19:00,6.1,0,,9,.9,,75,0,1026.2,0,1028.8,0,10,7,6.3,0
184,제주,2019-01-04 20:00,5.8,0,,9,3.5,,82,0,1026,0,1028.6,0,10,8,6.2,0
184,제주,2019-01-04 21:00,5.9,0,0,0,2.5,,84,0,1025.8,0,1028.4,0,10,8,6.2,0
184,제주,2019-01-04 22:00,5.9,0,,9,1.2,,85,0,1025.5,0,1028.1,0,10,8,6.2,0
184,제주,2019-01-04 23:00,5.5,0,,9,1.8,,93,0,1025.2,0,1027.8,0,10,8,6.1,0
184,제주,2019-01-05 00:00,5.8,0,.1,0,2.6,,94,0,1024.9,0,1027.5,0,10,8,6.2,0
184,제주,2019-01-05 01:00,5.9,0,,9,2.1,,93,0,1024.7,0,1027.3,0,10,8,6.3,0
184,제주,2019-01-05 02:00,5.9,0,,9,2.5,,93,0,1024.4,0,1027,0,10,8,6.2,0
184,제주,2019-01-05 03:00,7.1,0,0,0,4.3,,78,0,1024.2,0,1026.7,0,10,7,6.3,0
184,제주,2019-01-05 04:00,7.1,0,,9,4.9,,78,0,1024,0,1026.5,0,10,8,6.2,0
184,제주,2019-01-05 05:00,7,0,,9,4,,78,0,1023.8,0,1026.3,0,10,8,6.2,0
184,제주,2019-01-05 06:00,7,0,0,0,4.4,,79,0,1023.7,0,1026.2,0,10,7,6.2,0
184,제주,2019-01-05 07:00,7.1,0,,9,2.3,,78,0,1023.4,0,1025.9,0,10,8,6.2,0
184,제주,2019-01-05 08:00,7.4,0,,9,3.6,,71,0,1023.6,0,1026.1,0,9,9,6.1,0
184,제주,2019-01-05 09:00,7.6,0,0,0,4,,67,0,1024.5,0,1027,0,9,9,6.6,0
184,제주,2019-01-05 10:00,7.7,0,,9,4,,70,0,1024.8,0,1027.3,0,9,9,7.2,0
184,제주,2019-01-05 11:00,7.7,0,,9,3.7,,73,0,1024.6,0,1027.1,0,9,9,8.1,0
184,제주,2019-01-05 12:00,8.3,0,,9,3.1,,68,0,1023.7,0,1026.2,0,8,8,11,0
184,제주,2019-01-05 13:00,8.7,0,,9,2.9,,68,0,1022.9,0,1025.4,0,7,7,12.8,0
184,제주,2019-01-05 14:00,7.6,0,,9,4.6,,66,0,1022.7,0,1025.2,0,5,5,12.4,0
184,제주,2019-01-05 15:00,8.2,0,,9,2.8,,64,0,1022.5,0,1025,0,3,3,11,0
184,제주,2019-01-05 16:00,7.6,0,,9,3,,58,0,1022.3,0,1024.8,0,1,1,8.3,0
184,제주,2019-01-05 17:00,6.9,0,,9,2.5,,55,0,1022.5,0,1025,0,0,0,5.9,0
184,제주,2019-01-05 18:00,6.6,0,,9,2.7,,54,0,1022.2,0,1024.7,0,0,0,4.3,0
184,제주,2019-01-05 19:00,6.4,0,,9,2.3,,57,0,1023.3,0,1025.8,0,0,0,3.5,0
184,제주,2019-01-05 20:00,6.2,0,,9,2.3,,56,0,1023.5,0,1026,0,1,0,3.1,0
184,제주,2019-01-05 21:00,5.7,0,,9,1.6,,60,0,1023.7,0,1026.3,0,0,0,2.5,0
184,제주,2019-01-05 22:00,6.1,0,,9,2.9,,57,0,1023.5,0,1026.1,0,5,3,3,0
184,제주,2019-01-05 23:00,5.7,0,,9,2.9,,61,0,1023.2,0,1025.8,0,8,8,3,0
184,제주,2019-01-06 00:00,5.6,0,,9,2.8,,64,0,1023.3,0,1025.9,0,7,7,3.9,0
184,제주,2019-01-06 01:00,5.5,0,,,2.5,,65,0,1023.3,0,1025.9,0,9,3,4.1,0
184,제주,2019-01-06 02:00,5.4,0,,,3.3,,65,0,1024.2,0,1026.8,0,9,4,4.2,0
184,제주,2019-01-06 03:00,5.5,0,,,2.1,,64,0,1024.5,0,1027.1,0,8,4,4.3,0
184,제주,2019-01-06 04:00,5.1,0,,,3.3,,64,0,1024.3,0,1026.9,0,9,6,4.4,0
184,제주,2019-01-06 05:00,4.8,0,,,2.8,,66,0,1024.3,0,1026.9,0,9,3,4.1,0
184,제주,2019-01-06 06:00,4.9,0,,,2.9,,65,0,1025,0,1027.6,0,9,5,4,0
184,제주,2019-01-06 07:00,5,0,,,3,,68,0,1025,0,1027.6,0,7,7,4.2,0
184,제주,2019-01-06 08:00,5,0,,,3.4,,66,0,1025.4,0,1028,0,6,6,4,0
184,제주,2019-01-06 09:00,5.2,0,,,2.7,,68,0,1026,0,1028.6,0,7,7,4.4,0
184,제주,2019-01-06 10:00,5.2,0,,,2.5,,67,0,1026.6,0,1029.2,0,6,6,5.8,0
184,제주,2019-01-06 11:00,5.7,0,,,1.9,,67,0,1026.9,0,1029.5,0,6,6,7.8,0
184,제주,2019-01-06 12:00,6,0,,,2.7,,65,0,1026.7,0,1029.3,0,7,7,9.9,0
184,제주,2019-01-06 13:00,6.3,0,,,3.3,,60,0,1025.4,0,1028,0,5,5,12.3,0
184,제주,2019-01-06 14:00,7,0,,,3.1,,56,0,1025.3,0,1027.8,0,6,6,15.4,0
184,제주,2019-01-06 15:00,7.4,0,,,3.3,,57,0,1025.1,0,1027.6,0,5,5,11,0
184,제주,2019-01-06 16:00,6.4,0,,,3.1,,62,0,1025,0,1027.6,0,6,6,8.8,0
184,제주,2019-01-06 17:00,5.9,0,,,3.9,,60,0,1025.7,0,1028.3,0,6,6,6.7,0
184,제주,2019-01-06 18:00,5.9,0,,,2.2,,63,0,1025.5,0,1028.1,0,7,7,5.2,0
184,제주,2019-01-06 19:00,5.8,0,,,2,,64,0,1025.8,0,1028.4,0,5,4,4.3,0
184,제주,2019-01-06 20:00,6,0,,,2.3,,63,0,1026.5,0,1029.1,0,6,6,4.2,0
184,제주,2019-01-06 21:00,5.7,0,,,1.5,,64,0,1026.4,0,1029,0,5,5,3.3,0
184,제주,2019-01-06 22:00,4.7,0,,,1.6,,69,0,1027.1,0,1029.7,0,6,3,3,0
184,제주,2019-01-06 23:00,4.7,0,,,1,,69,0,1026.5,0,1029.1,0,4,4,3.1,0
184,제주,2019-01-07 00:00,4.6,0,,,1.3,,69,0,1026.3,0,1028.9,0,4,4,2.8,0
184,제주,2019-01-07 01:00,3.8,0,,,1.5,,72,0,1026.3,0,1028.9,0,0,0,2.1,0
184,제주,2019-01-07 02:00,3.6,0,,,1.8,,72,0,1026.1,0,1028.7,0,0,0,1.7,0
184,제주,2019-01-07 03:00,3.3,0,,,1.9,,71,0,1025.9,0,1028.5,0,4,4,1.2,0
184,제주,2019-01-07 04:00,3.5,0,,,1.8,,69,0,1026,0,1028.6,0,5,5,1.9,0
184,제주,2019-01-07 05:00,3.4,0,,,1.6,,72,0,1026,0,1028.6,0,3,3,1.4,0
184,제주,2019-01-07 06:00,3.4,0,,,1.7,,72,0,1026.4,0,1029,0,5,5,2.3,0
184,제주,2019-01-07 07:00,3.6,0,,,2,,72,0,1026.6,0,1029.2,0,5,5,2.5,0
184,제주,2019-01-07 08:00,3.2,0,,,1.7,,73,0,1026.7,0,1029.3,0,4,4,1.7,0
184,제주,2019-01-07 09:00,5,0,,,.8,,68,0,1026.8,0,1029.4,0,4,4,3.2,0
184,제주,2019-01-07 10:00,7.5,0,,,2,,61,0,1027.2,0,1029.7,0,4,4,4.7,0
184,제주,2019-01-07 11:00,6.5,0,,,2.4,,60,0,1027.1,0,1029.7,0,6,6,7.7,0
184,제주,2019-01-07 12:00,7,0,,,3.2,,63,0,1026.2,0,1028.7,0,6,6,11.2,0
184,제주,2019-01-07 13:00,7.6,0,,,2.8,,60,0,1025,0,1027.5,0,6,6,16.3,0
184,제주,2019-01-07 14:00,8.2,0,,,2.5,,56,0,1024.4,0,1026.9,0,3,3,20.4,0
184,제주,2019-01-07 15:00,8.1,0,,,1.4,,62,0,1024.3,0,1026.8,0,7,3,14.1,0
184,제주,2019-01-07 16:00,7.7,0,,,2,,61,0,1024.7,0,1027.2,0,8,5,10.1,0
184,제주,2019-01-07 17:00,7.1,0,,,2.2,,65,0,1024.6,0,1027.1,0,8,5,8.3,0
184,제주,2019-01-07 18:00,7,0,,,2.6,,63,0,1024.5,0,1027,0,7,4,6.7,0
184,제주,2019-01-07 19:00,6.8,0,,,2.7,,66,0,1024.7,0,1027.2,0,6,6,5.7,0
184,제주,2019-01-07 20:00,6.7,0,,,3,,65,0,1024.7,0,1027.2,0,8,8,6,0
184,제주,2019-01-07 21:00,6.6,0,,,2.7,,63,0,1024.7,0,1027.2,0,10,4,5.9,0
184,제주,2019-01-07 22:00,6.6,0,,,2.9,,64,0,1025.1,0,1027.6,0,10,7,5.9,0
184,제주,2019-01-07 23:00,6.6,0,,,2.8,,61,0,1025.4,0,1027.9,0,10,4,5.7,0
184,제주,2019-01-08 00:00,6.5,0,,,2.4,,62,0,1024.5,0,1027,0,10,7,5.6,0
184,제주,2019-01-08 01:00,6.5,0,,,3.6,,63,0,1024.4,0,1026.9,0,9,6,5.5,0
184,제주,2019-01-08 02:00,6.7,0,,,3.6,,65,0,1024.9,0,1027.4,0,10,4,5.6,0
184,제주,2019-01-08 03:00,6.7,0,,,3.7,,66,0,1025,0,1027.5,0,10,8,5.7,0
184,제주,2019-01-08 04:00,6.8,0,,,2.4,,66,0,1025,0,1027.5,0,10,8,5.6,0
184,제주,2019-01-08 05:00,6.8,0,,,3.3,,64,0,1025,0,1027.5,0,10,8,5.6,0
184,제주,2019-01-08 06:00,6.7,0,,,4.6,,67,0,1025.4,0,1027.9,0,10,8,5.6,0
184,제주,2019-01-08 07:00,6.8,0,,,3.3,,66,0,1025.2,0,1027.7,0,10,9,5.6,0
184,제주,2019-01-08 08:00,6.8,0,,,3.3,,62,0,1025.2,0,1027.7,0,10,5,5.5,0
184,제주,2019-01-08 09:00,7.2,0,,,3.7,,63,0,1025.4,0,1027.9,0,10,6,6,0
184,제주,2019-01-08 10:00,7.3,0,,,3.6,,65,0,1025.9,0,1028.4,0,9,9,6.3,0
184,제주,2019-01-08 11:00,7.2,0,,9,3.9,,68,0,1026.2,0,1028.7,0,10,7,6.7,0
184,제주,2019-01-08 12:00,7.6,0,0,0,3.4,,65,0,1025.2,0,1027.7,0,10,6,7.2,0
184,제주,2019-01-08 13:00,8,0,,9,3.9,,67,0,1024.5,0,1027,0,9,9,9,0
184,제주,2019-01-08 14:00,8.2,0,,9,4.8,,63,0,1024.2,0,1026.7,0,8,8,11.7,0
184,제주,2019-01-08 15:00,7.8,0,,9,4.9,,61,0,1024.5,0,1027,0,9,9,9.6,0
184,제주,2019-01-08 16:00,7.5,0,,9,5.6,,59,0,1024.7,0,1027.2,0,9,9,7.8,0
184,제주,2019-01-08 17:00,7.2,0,,9,5.5,,62,0,1025.4,0,1027.9,0,9,9,6.9,0
184,제주,2019-01-08 18:00,6.6,0,,9,5.7,,60,0,1026.3,0,1028.9,0,8,8,5.8,0
184,제주,2019-01-08 19:00,6.1,0,,9,5.6,,63,0,1027,0,1029.6,0,9,7,4.9,0
184,제주,2019-01-08 20:00,5.4,0,,9,5.4,,61,0,1027.5,0,1030.1,0,9,9,5,0
184,제주,2019-01-08 21:00,5,0,,9,4.5,,59,0,1027.8,0,1030.4,0,8,8,4.1,0
184,제주,2019-01-08 22:00,4.5,0,,9,5.3,,58,0,1028.1,0,1030.7,0,10,9,4,0
184,제주,2019-01-08 23:00,5,0,,9,5.6,,60,0,1028.5,0,1031.1,0,10,10,4.2,0
184,제주,2019-01-09 00:00,4.9,0,,9,5.2,,59,0,1029.1,0,1031.7,0,9,9,4.4,0
184,제주,2019-01-09 01:00,4.9,0,,9,5.2,,59,0,1029.2,0,1031.8,0,9,9,4.3,0
184,제주,2019-01-09 02:00,4.8,0,,9,5.4,,58,0,1029.9,0,1032.5,0,10,9,4.2,0
184,제주,2019-01-09 03:00,4.4,0,0,0,5,,61,0,1030,0,1032.6,0,10,7,4,0
184,제주,2019-01-09 04:00,4.1,0,,9,5.9,,63,0,1030.3,0,1032.9,0,10,6,3.9,0
184,제주,2019-01-09 05:00,3.3,0,,9,5.6,,61,0,1030.3,0,1032.9,0,10,6,3.4,0
184,제주,2019-01-09 06:00,2.4,0,,9,6.1,,55,0,1030.6,0,1033.2,0,8,4,2.6,0
184,제주,2019-01-09 07:00,2.4,0,,9,3.8,,51,0,1030.3,0,1032.9,0,7,3,2.3,0
184,제주,2019-01-09 08:00,2.3,0,,9,4.4,,52,0,1030.6,0,1033.2,0,9,2,2.4,0
184,제주,2019-01-09 09:00,2.8,0,,9,2.8,,51,0,1030.5,0,1033.1,0,8,1,3.8,0
184,제주,2019-01-09 10:00,3,0,,9,2.2,,54,0,1031.2,0,1033.8,0,9,2,5.4,0
184,제주,2019-01-09 11:00,4,0,,9,1.5,,52,0,1031,0,1033.6,0,9,1,9,0
184,제주,2019-01-09 12:00,5,0,,9,2.5,,53,0,1030.5,0,1033.1,0,8,1,12.3,0
184,제주,2019-01-09 13:00,5,0,,9,3.9,,50,0,1028.8,0,1031.4,0,9,9,12.2,0
184,제주,2019-01-09 14:00,5.1,0,,9,2.3,,51,0,1028.3,0,1030.9,0,9,9,12.6,0
184,제주,2019-01-09 15:00,5.3,0,,9,2.7,,52,0,1028.2,0,1030.8,0,9,9,12,0
184,제주,2019-01-09 16:00,5.4,0,,9,1.9,,52,0,1028.1,0,1030.7,0,6,6,9.7,0
184,제주,2019-01-09 17:00,5.1,0,,9,1.5,,54,0,1027.9,0,1030.5,0,7,0,7.4,0
184,제주,2019-01-09 18:00,4.8,0,,9,1.7,,55,0,1027.8,0,1030.4,0,6,0,5.1,0
184,제주,2019-01-09 19:00,5.1,0,,9,.6,,56,0,1027.9,0,1030.5,0,4,4,5.1,0
184,제주,2019-01-09 20:00,5,0,,9,1.8,,58,0,1027.5,0,1030.1,0,9,9,4.8,0
184,제주,2019-01-09 21:00,5.5,0,,9,1.7,,58,0,1027.4,0,1030,0,10,2,5.1,0
184,제주,2019-01-09 22:00,5.7,0,,9,1,,59,0,1026.6,0,1029.2,0,10,9,5.2,0
184,제주,2019-01-09 23:00,5.8,0,,9,1.6,,60,0,1026.3,0,1028.9,0,9,4,5.2,0
184,제주,2019-01-10 00:00,5.8,0,,9,1.4,,59,0,1025.2,0,1027.8,0,9,5,4.9,0
184,제주,2019-01-10 01:00,5.6,0,,,2.5,,58,0,1024.9,0,1027.5,0,10,5,5,0
184,제주,2019-01-10 02:00,6,0,,,1.8,,59,0,1024.7,0,1027.3,0,10,5,5.2,0
184,제주,2019-01-10 03:00,6.1,0,,,2,,62,0,1024.5,0,1027.1,0,10,2,5.3,0
184,제주,2019-01-10 04:00,6.3,0,,9,1.7,,65,0,1024.5,0,1027.1,0,10,8,5.4,0
184,제주,2019-01-10 05:00,6.2,0,,9,1.8,,71,0,1024.1,0,1026.7,0,10,8,5.5,0
184,제주,2019-01-10 06:00,6.3,0,0,0,2.4,,68,0,1023.9,0,1026.4,0,9,9,5.4,0
184,제주,2019-01-10 07:00,6,0,,9,1.4,,70,0,1023.2,0,1025.8,0,9,9,5.1,0
184,제주,2019-01-10 08:00,6.2,0,,9,2.2,,69,0,1024.1,0,1026.7,0,9,7,5.2,0
184,제주,2019-01-10 09:00,6.7,0,,9,2.8,,61,0,1024.1,0,1026.6,0,8,3,6.1,0
184,제주,2019-01-10 10:00,6.6,0,,9,3.5,,65,0,1025.2,0,1027.7,0,9,5,8.4,0
184,제주,2019-01-10 11:00,6.8,0,,9,2.9,,65,0,1024.9,0,1027.4,0,10,8,9.6,0
184,제주,2019-01-10 12:00,6.8,0,,9,2.9,,67,0,1024.2,0,1026.7,0,10,8,10.1,0
184,제주,2019-01-10 13:00,7.1,0,,9,3.3,,65,0,1023.5,0,1026,0,10,8,11.2,0
184,제주,2019-01-10 14:00,6.8,0,,9,3.4,,67,0,1023.4,0,1025.9,0,10,9,9.3,0
184,제주,2019-01-10 15:00,7,0,,9,3.8,,65,0,1023.2,0,1025.7,0,10,9,8.3,0
184,제주,2019-01-10 16:00,7.1,0,,9,4.3,,62,0,1023.1,0,1025.6,0,10,8,7.6,0
184,제주,2019-01-10 17:00,7.4,0,,9,4,,63,0,1023.6,0,1026.1,0,10,7,7.1,0
184,제주,2019-01-10 18:00,7.4,0,,9,3.6,,62,0,1023.8,0,1026.3,0,10,8,6.7,0
184,제주,2019-01-10 19:00,7.6,0,,9,3.5,,62,0,1024.1,0,1026.6,0,9,9,6.5,0
184,제주,2019-01-10 20:00,7.7,0,,9,3,,64,0,1023.8,0,1026.3,0,10,10,6.5,0
184,제주,2019-01-10 21:00,7.8,0,,9,3.2,,67,0,1023.8,0,1026.3,0,10,6,6.7,0
184,제주,2019-01-10 22:00,7.6,0,,9,3.7,,70,0,1023.7,0,1026.2,0,9,9,6.7,0
184,제주,2019-01-10 23:00,7.5,0,,9,3.8,,69,0,1023.8,0,1026.3,0,10,10,6.6,0
184,제주,2019-01-11 00:00,7.3,0,,9,4.2,,69,0,1023.7,0,1026.2,0,10,6,6.5,0
184,제주,2019-01-11 01:00,7,0,,,3.3,,69,0,1023.5,0,1026,0,9,8,5.9,0
184,제주,2019-01-11 02:00,6.8,0,,,2.4,,68,0,1023.3,0,1025.8,0,10,3,5.4,0
184,제주,2019-01-11 03:00,6.8,0,,,2.1,,69,0,1023.9,0,1026.4,0,10,5,5.6,0
184,제주,2019-01-11 04:00,6.7,0,,,2.4,,70,0,1022.9,0,1025.4,0,10,5,5.4,0
184,제주,2019-01-11 05:00,6.7,0,,,3.5,,66,0,1023.1,0,1025.6,0,10,6,5.7,0
