-9.2,1.8,270,42,1.3,22.200000000000045,0.0,33.59999999999991
-9.5,1.2,270,43,1.3,22.299999999999955,0.0,33.700000000000045
-9.3,1.4,290,46,1.4,22.600000000000023,0.0,34.0
-9.6,1.7,340,48,1.4,21.899999999999977,0.0,33.299999999999955
-9.7,0.8,270,51,1.5,22.0,0.0,33.40000000000009
-9.8,1.9,20,53,1.5,21.700000000000045,0.0,33.09999999999991
-10.1,1.9,50,55,1.6,21.600000000000023,0.0,33.0
-10.2,2.5,20,56,1.6,21.799999999999955,0.0,33.200000000000045
-9.1,2.1,50,56,1.7,21.899999999999977,0.0,33.299999999999955
-6.8,2.3,50,42,1.6,22.399999999999977,0.0,33.700000000000045
-4.3,0.9,50,37,1.6,22.299999999999955,0.0,33.5
-2.3,1.2,90,34,1.8,21.399999999999977,0.0,32.5
-0.1,1.5,160,32,1.9,20.299999999999955,0.0,31.299999999999955
1.3,2.2,180,32,2.1,19.100000000000023,0.0,30.0
1.9,1.7,230,35,2.5,18.5,0.0,29.299999999999955
1.8,1.4,290,37,2.6,18.399999999999977,0.0,29.200000000000045
0.5,1.5,180,38,2.4,18.5,0.0,29.40000000000009
-0.9,0.7,90,42,2.4,18.200000000000045,0.0,29.200000000000045
-1.2,0.9,200,45,2.5,18.200000000000045,0.0,29.200000000000045
-1.6,0.9,70,47,2.6,17.799999999999955,0.0,28.799999999999955
-2.4,2.1,20,49,2.5,17.5,0.0,28.5
-2.5,1.0,50,49,2.5,17.399999999999977,0.0,28.40000000000009
-2.6,0.9,70,52,2.6,17.100000000000023,0.0,28.09999999999991
-2.8,2.3,50,55,2.7,16.299999999999955,0.0,27.299999999999955
-2.9,2.1,50,57,2.8,15.799999999999955,0.0,26.799999999999955
-2.6,1.9,50,57,2.9,15.299999999999955,0.0,26.299999999999955
-2.1,2.5,50,56,2.9,15.100000000000023,0.0,26.09999999999991
-1.9,2.0,50,55,2.9,14.299999999999955,0.0,25.299999999999955
-1.9,2.3,50,56,3.0,13.600000000000023,0.0,24.5
-1.9,2.5,50,66,3.5,14.100000000000023,0.0,25.09999999999991
-2.2,2.0,50,81,4.2,14.299999999999955,0.0,25.299999999999955
-2.2,2.0,50,83,4.3,14.600000000000023,0.0,25.59999999999991
-1.9,1.4,340,82,4.4,15.399999999999977,0.0,26.40000000000009
-0.8,0.7,250,81,4.7,16.200000000000045,0.0,27.09999999999991
0.0,3.3,320,80,4.9,16.700000000000045,0.0,27.59999999999991
1.4,2.4,270,74,5.0,16.299999999999955,0.0,27.09999999999991
1.4,3.6,290,67,4.5,15.700000000000045,0.0,26.5
2.4,3.5,290,55,4.0,15.0,0.0,25.799999999999955
2.5,3.3,270,46,3.4,15.100000000000023,0.0,25.90000000000009
2.5,3.0,270,45,3.3,15.299999999999955,0.0,26.09999999999991
1.2,2.7,270,45,3.0,15.600000000000023,0.0,26.40000000000009
-0.5,2.9,270,40,2.4,16.100000000000023,0.0,27.0
-1.6,2.0,270,41,2.2,16.799999999999955,0.0,27.799999999999955
-2.6,1.6,290,46,2.3,16.700000000000045,0.0,27.700000000000045
-2.9,2.7,290,48,2.4,16.899999999999977,0.0,27.90000000000009
-3.8,2.1,250,49,2.3,17.200000000000045,0.0,28.299999999999955
-4.4,2.9,270,48,2.1,17.299999999999955,0.0,28.40000000000009
-5.2,1.6,230,51,2.1,16.799999999999955,0.0,27.90000000000009
-5.8,2.1,270,52,2.1,16.899999999999977,0.0,28.0
-6.4,1.7,250,56,2.1,16.899999999999977,0.0,28.09999999999991
-7.0,1.6,270,59,2.1,16.899999999999977,0.0,28.09999999999991
-7.2,1.3,290,61,2.2,16.600000000000023,0.0,27.799999999999955
-7.4,0.3,0,59,2.1,16.5,0.0,27.700000000000045
-7.8,2.1,20,55,1.9,16.399999999999977,0.0,27.59999999999991
-7.7,2.0,20,54,1.8,16.299999999999955,0.0,27.5
-7.6,1.6,270,55,1.9,17.100000000000023,0.0,28.299999999999955
-6.9,1.7,250,55,2.0,17.200000000000045,0.0,28.40000000000009
-4.0,1.2,160,55,2.5,17.200000000000045,0.0,28.299999999999955
-1.4,1.5,180,44,2.4,16.799999999999955,0.0,27.799999999999955
0.9,2.1,180,36,2.3,15.899999999999977,0.0,26.799999999999955
1.7,2.8,250,43,3.0,15.5,0.0,26.299999999999955
2.0,2.4,270,43,3.0,14.600000000000023,0.0,25.40000000000009
2.2,2.2,270,48,3.5,14.200000000000045,0.0,25.0
2.3,2.4,230,49,3.5,14.0,0.0,24.799999999999955
1.6,3.0,200,56,3.8,13.899999999999977,0.0,24.700000000000045
1.3,1.9,200,58,3.9,13.799999999999955,0.0,24.59999999999991
1.3,2.6,200,65,4.4,13.799999999999955,0.0,24.59999999999991
1.2,1.8,270,68,4.5,14.0,0.0,24.799999999999955
1.1,2.8,200,74,4.9,13.799999999999955,0.0,24.59999999999991
0.9,1.5,200,75,4.9,13.600000000000023,0.0,24.40000000000009
0.6,1.3,230,75,4.8,13.399999999999977,0.0,24.200000000000045
0.7,1.6,290,81,5.2,13.799999999999955,0.0,24.59999999999991
0.7,1.3,290,81,5.2,14.100000000000023,0.0,25.0
-0.4,2.4,290,77,4.6,14.700000000000045,0.0,25.59999999999991
-1.6,2.0,270,78,4.2,15.600000000000023,0.0,26.59999999999991
-2.2,2.5,320,76,4.0,15.799999999999955,0.0,26.799999999999955
-2.9,3.3,340,74,3.7,15.899999999999977,0.0,26.90000000000009
-3.6,2.6,270,73,3.4,16.799999999999955,0.0,27.90000000000009
-4.0,2.5,320,76,3.5,17.600000000000023,0.0,28.700000000000045
-4.6,1.9,270,75,3.3,17.700000000000045,0.0,28.799999999999955
-4.3,3.8,290,73,3.2,18.100000000000023,0.0,29.200000000000045
-3.5,2.8,290,66,3.1,18.299999999999955,0.0,29.40000000000009
-1.9,3.2,250,55,2.9,18.100000000000023,0.0,29.09999999999991
-0.6,2.5,270,45,2.6,17.5,0.0,28.40000000000009
-0.5,2.9,270,43,2.5,16.899999999999977,0.0,27.799999999999955
0.0,3.6,290,37,2.3,16.5,0.0,27.40000000000009
